episode_id,failure_mode,service,elapsed_s,timestamp,p50_latency_ms,p99_latency_ms,heap_mb,gc_pause_ms,error_rate,cache_miss_rate,db_p99_ms,cpu_pct
ep_00000_CS,CACHE_STAMPEDE,payment-service,230,1700249588,96.5,119.0,483.2,2.0,0.2381,0.9818,99.2,55.0
ep_00000_CS,CACHE_STAMPEDE,payment-service,232,1700251588,67.8,122.7,494.9,2.0,0.1938,0.9678,102.2,43.6
ep_00000_CS,CACHE_STAMPEDE,payment-service,234,1700253588,98.9,87.2,495.5,2.0,0.1894,0.9569,72.7,52.7
ep_00000_CS,CACHE_STAMPEDE,payment-service,236,1700255588,77.9,99.7,505.0,13.52,0.2068,0.9642,83.1,60.4
ep_00000_CS,CACHE_STAMPEDE,payment-service,238,1700257588,88.8,109.8,501.3,10.37,0.2021,0.99,91.5,56.5
ep_00001_CS,CACHE_STAMPEDE,payment-service,0,1700062426,72.4,99.6,509.2,19.07,0.1826,0.9744,83.0,53.5
ep_00001_CS,CACHE_STAMPEDE,payment-service,2,1700064426,101.4,92.1,489.5,2.0,0.1535,0.9255,76.8,56.7
ep_00001_CS,CACHE_STAMPEDE,payment-service,4,1700066426,87.9,93.3,534.0,2.0,0.2197,0.99,77.7,45.6
ep_00001_CS,CACHE_STAMPEDE,payment-service,6,1700068426,98.8,117.5,540.5,9.03,0.2741,0.9803,97.9,49.0
ep_00001_CS,CACHE_STAMPEDE,payment-service,8,1700070426,84.2,85.5,498.3,10.52,0.1431,0.9321,71.2,44.5
ep_00001_CS,CACHE_STAMPEDE,payment-service,10,1700072426,94.7,71.4,490.7,3.01,0.1994,0.85,59.5,52.5
ep_00001_CS,CACHE_STAMPEDE,payment-service,12,1700074426,94.7,140.7,493.3,3.86,0.1872,0.9813,117.3,49.2
ep_00001_CS,CACHE_STAMPEDE,payment-service,14,1700076426,101.7,111.8,513.7,8.53,0.2604,0.9366,93.1,51.4
ep_00001_CS,CACHE_STAMPEDE,payment-service,16,1700078426,89.2,89.7,546.4,13.04,0.1434,0.85,74.7,57.1
ep_00001_CS,CACHE_STAMPEDE,payment-service,18,1700080426,80.3,118.6,504.9,3.89,0.233,0.9333,100.2,53.2
ep_00001_CS,CACHE_STAMPEDE,payment-service,20,1700082426,101.3,95.8,530.9,2.78,0.1142,0.9588,79.8,59.7
ep_00001_CS,CACHE_STAMPEDE,payment-service,22,1700084426,84.3,87.3,535.4,2.93,0.1317,0.8813,72.7,42.2
ep_00001_CS,CACHE_STAMPEDE,payment-service,24,1700086426,83.4,82.4,507.8,40.0,0.1,0.946,68.7,61.0
ep_00001_CS,CACHE_STAMPEDE,payment-service,26,1700088426,100.0,85.4,536.4,13.11,0.2336,0.8718,71.1,54.4
ep_00001_CS,CACHE_STAMPEDE,payment-service,28,1700090426,78.4,92.5,529.1,12.28,0.35,0.9024,77.1,48.8
ep_00001_CS,CACHE_STAMPEDE,payment-service,30,1700092426,86.5,134.9,510.9,22.96,0.1,0.99,112.4,52.2
ep_00001_CS,CACHE_STAMPEDE,payment-service,32,1700094426,83.8,100.3,508.1,21.93,0.1939,0.959,83.6,59.5
ep_00001_CS,CACHE_STAMPEDE,payment-service,34,1700096426,76.0,76.0,552.8,8.45,0.3475,0.9258,63.4,54.4
ep_00001_CS,CACHE_STAMPEDE,payment-service,36,1700098426,95.8,83.6,510.5,35.09,0.35,0.8913,69.6,50.3
ep_00001_CS,CACHE_STAMPEDE,payment-service,38,1700100426,77.9,102.4,504.3,16.5,0.2175,0.9563,85.5,48.8
ep_00001_CS,CACHE_STAMPEDE,payment-service,40,1700102426,87.1,102.5,499.2,2.0,0.1458,0.9509,85.4,52.4
ep_00001_CS,CACHE_STAMPEDE,payment-service,42,1700104426,73.2,87.3,493.6,2.08,0.1419,0.9029,72.7,38.8
ep_00001_CS,CACHE_STAMPEDE,payment-service,44,1700106426,94.4,98.7,537.5,17.66,0.1487,0.9103,82.3,59.1
ep_00001_CS,CACHE_STAMPEDE,payment-service,46,1700108426,95.6,112.4,524.3,2.0,0.2818,0.9498,93.7,52.0
ep_00001_CS,CACHE_STAMPEDE,payment-service,48,1700110426,98.5,114.5,525.1,10.1,0.2951,0.99,95.4,59.5
ep_00001_CS,CACHE_STAMPEDE,payment-service,50,1700112426,89.2,123.3,516.8,15.42,0.1943,0.944,102.8,52.6
ep_00001_CS,CACHE_STAMPEDE,payment-service,52,1700114426,89.0,127.2,530.5,20.44,0.2198,0.9805,106.0,39.5
ep_00001_CS,CACHE_STAMPEDE,payment-service,54,1700116426,84.4,87.9,530.9,20.14,0.1119,0.939,73.3,62.8
ep_00001_CS,CACHE_STAMPEDE,payment-service,56,1700118426,103.6,113.8,485.3,7.97,0.2668,0.9696,94.8,52.8
ep_00001_CS,CACHE_STAMPEDE,payment-service,58,1700120426,104.2,81.6,507.7,22.84,0.1206,0.85,68.0,49.8
ep_00001_CS,CACHE_STAMPEDE,payment-service,60,1700122426,89.3,72.7,504.9,6.54,0.1192,0.85,60.6,46.9
ep_00001_CS,CACHE_STAMPEDE,payment-service,62,1700124426,100.3,131.6,499.5,2.59,0.1071,0.9747,109.6,55.6
ep_00001_CS,CACHE_STAMPEDE,payment-service,64,1700126426,90.1,75.5,530.8,8.51,0.1,0.85,62.9,61.0
ep_00001_CS,CACHE_STAMPEDE,payment-service,66,1700128426,82.8,67.3,502.2,5.05,0.1241,0.85,56.1,42.3
ep_00001_CS,CACHE_STAMPEDE,payment-service,68,1700130426,89.8,106.7,491.6,2.0,0.1593,0.9456,88.9,49.3
ep_00001_CS,CACHE_STAMPEDE,payment-service,70,1700132426,87.4,113.3,507.6,9.35,0.1641,0.9786,94.8,59.3
ep_00001_CS,CACHE_STAMPEDE,payment-service,72,1700134426,78.3,96.5,524.9,27.3,0.1,0.9068,80.5,50.6
ep_00001_CS,CACHE_STAMPEDE,payment-service,74,1700136426,92.5,111.2,543.0,7.71,0.35,0.9297,92.7,58.5
ep_00001_CS,CACHE_STAMPEDE,payment-service,76,1700138426,100.7,83.2,519.7,8.29,0.1,0.9164,69.3,60.1
ep_00001_CS,CACHE_STAMPEDE,payment-service,78,1700140426,94.5,107.1,499.9,10.36,0.1081,0.969,89.3,62.9
ep_00001_CS,CACHE_STAMPEDE,payment-service,80,1700142426,111.4,106.4,533.4,11.49,0.2771,0.9642,88.7,49.7
ep_00001_CS,CACHE_STAMPEDE,payment-service,82,1700144426,96.2,95.1,523.4,13.5,0.35,0.9357,79.3,62.8
ep_00001_CS,CACHE_STAMPEDE,payment-service,84,1700146426,90.0,128.4,505.0,14.2,0.1964,0.99,107.0,57.7
ep_00001_CS,CACHE_STAMPEDE,payment-service,86,1700148426,74.2,100.9,554.1,9.39,0.1,0.9509,84.1,57.0
ep_00001_CS,CACHE_STAMPEDE,payment-service,88,1700150426,93.4,63.6,551.8,2.67,0.3006,0.8835,53.0,66.5
ep_00001_CS,CACHE_STAMPEDE,payment-service,90,1700152426,89.6,85.7,522.6,40.0,0.1024,0.85,71.5,43.3
ep_00001_CS,CACHE_STAMPEDE,payment-service,92,1700154426,89.0,105.6,489.2,2.23,0.157,0.9403,88.0,63.4
ep_00001_CS,CACHE_STAMPEDE,payment-service,94,1700156426,86.2,110.5,519.8,8.06,0.1,0.9584,92.0,60.9
ep_00001_CS,CACHE_STAMPEDE,payment-service,96,1700158426,83.3,88.4,507.5,4.76,0.1847,0.8576,73.6,57.3
ep_00001_CS,CACHE_STAMPEDE,payment-service,98,1700160426,88.7,76.3,514.0,37.0,0.1291,0.8981,63.5,55.7
ep_00001_CS,CACHE_STAMPEDE,payment-service,100,1700162426,84.3,95.6,515.9,7.38,0.1,0.9474,79.7,39.6
ep_00001_CS,CACHE_STAMPEDE,payment-service,102,1700164426,102.9,94.6,534.8,2.0,0.2219,0.9547,78.8,56.6
ep_00001_CS,CACHE_STAMPEDE,payment-service,104,1700166426,85.5,111.6,507.9,2.13,0.1,0.9257,93.0,54.2
ep_00001_CS,CACHE_STAMPEDE,payment-service,106,1700168426,107.6,102.6,532.4,24.13,0.1877,0.9133,85.5,49.4
ep_00001_CS,CACHE_STAMPEDE,payment-service,108,1700170426,81.7,97.0,496.8,2.67,0.35,0.9552,80.8,49.9
ep_00001_CS,CACHE_STAMPEDE,payment-service,110,1700172426,89.0,53.6,509.4,7.46,0.35,0.8678,44.7,48.2
ep_00001_CS,CACHE_STAMPEDE,payment-service,112,1700174426,90.4,137.7,539.4,2.0,0.2101,0.9866,114.8,52.7
ep_00001_CS,CACHE_STAMPEDE,payment-service,114,1700176426,89.2,126.8,485.1,2.0,0.2185,0.99,105.7,61.2
ep_00001_CS,CACHE_STAMPEDE,payment-service,116,1700178426,79.6,79.9,518.6,2.0,0.35,0.9521,66.6,51.3
ep_00001_CS,CACHE_STAMPEDE,payment-service,118,1700180426,76.7,115.6,494.9,2.0,0.181,0.9622,96.4,53.1
ep_00001_CS,CACHE_STAMPEDE,payment-service,120,1700182426,99.5,84.1,503.9,7.44,0.261,0.8842,70.1,66.5
ep_00001_CS,CACHE_STAMPEDE,payment-service,122,1700184426,93.1,102.3,504.7,4.51,0.1753,0.8927,85.3,48.9
ep_00001_CS,CACHE_STAMPEDE,payment-service,124,1700186426,97.7,110.0,500.0,26.01,0.1312,0.99,91.6,55.0
ep_00001_CS,CACHE_STAMPEDE,payment-service,126,1700188426,75.8,75.7,508.6,38.61,0.12,0.85,63.0,61.0
ep_00001_CS,CACHE_STAMPEDE,payment-service,128,1700190426,103.4,69.4,557.3,16.95,0.1239,0.8896,57.8,38.6
ep_00001_CS,CACHE_STAMPEDE,payment-service,130,1700192426,85.5,117.1,478.4,5.42,0.2889,0.9773,97.6,54.6
ep_00001_CS,CACHE_STAMPEDE,payment-service,132,1700194426,74.1,79.6,502.8,7.02,0.35,0.8816,66.3,59.3
ep_00001_CS,CACHE_STAMPEDE,payment-service,134,1700196426,92.5,82.5,480.4,7.58,0.1022,0.8655,68.7,49.4
ep_00001_CS,CACHE_STAMPEDE,payment-service,136,1700198426,91.2,91.8,520.7,19.16,0.3427,0.8817,76.5,50.5
ep_00001_CS,CACHE_STAMPEDE,payment-service,138,1700200426,103.3,94.9,541.3,16.55,0.2165,0.8732,79.1,48.0
ep_00001_CS,CACHE_STAMPEDE,payment-service,140,1700202426,89.5,77.0,495.5,5.12,0.1327,0.9453,64.1,53.1
ep_00001_CS,CACHE_STAMPEDE,payment-service,142,1700204426,82.9,116.3,493.5,8.93,0.1789,0.99,96.9,62.8
ep_00001_CS,CACHE_STAMPEDE,payment-service,144,1700206426,79.0,119.1,507.5,40.0,0.1383,0.9646,99.3,55.8
ep_00001_CS,CACHE_STAMPEDE,payment-service,146,1700208426,95.0,98.4,488.1,29.41,0.1299,0.9385,82.0,59.7
ep_00001_CS,CACHE_STAMPEDE,payment-service,148,1700210426,98.8,106.0,519.6,40.0,0.167,0.99,88.3,50.4
ep_00001_CS,CACHE_STAMPEDE,payment-service,150,1700212426,95.8,60.4,514.9,6.93,0.104,0.8886,50.4,65.0
ep_00001_CS,CACHE_STAMPEDE,payment-service,152,1700214426,90.8,87.9,525.0,8.64,0.1814,0.9524,73.2,37.1
ep_00001_CS,CACHE_STAMPEDE,payment-service,154,1700216426,78.2,88.7,511.8,2.5,0.1987,0.9071,73.9,48.5
ep_00001_CS,CACHE_STAMPEDE,payment-service,156,1700218426,84.7,107.0,497.4,2.0,0.1955,0.9684,89.1,49.5
ep_00001_CS,CACHE_STAMPEDE,payment-service,158,1700220426,94.5,87.5,514.7,6.36,0.1175,0.9016,72.9,50.8
ep_00001_CS,CACHE_STAMPEDE,payment-service,160,1700222426,87.4,82.5,540.4,25.09,0.2033,0.9181,68.8,51.5
ep_00001_CS,CACHE_STAMPEDE,payment-service,162,1700224426,86.5,108.4,501.6,6.05,0.1,0.9339,90.3,45.0
ep_00001_CS,CACHE_STAMPEDE,payment-service,164,1700226426,85.4,80.2,538.4,29.64,0.1242,0.8924,66.8,50.8
ep_00001_CS,CACHE_STAMPEDE,payment-service,166,1700228426,98.4,52.3,499.4,8.17,0.1,0.85,43.5,59.5
ep_00001_CS,CACHE_STAMPEDE,payment-service,168,1700230426,88.7,76.5,527.4,29.55,0.2849,0.9116,63.8,47.3
ep_00001_CS,CACHE_STAMPEDE,payment-service,170,1700232426,88.4,93.1,493.7,2.0,0.2462,0.9417,77.6,57.9
ep_00001_CS,CACHE_STAMPEDE,payment-service,172,1700234426,81.7,71.3,497.0,2.41,0.1,0.8612,59.4,55.2
ep_00001_CS,CACHE_STAMPEDE,payment-service,174,1700236426,76.1,86.5,503.9,5.63,0.3311,0.9383,72.1,53.5
ep_00001_CS,CACHE_STAMPEDE,payment-service,176,1700238426,95.8,81.8,500.9,7.98,0.2834,0.9009,68.2,46.9
ep_00001_CS,CACHE_STAMPEDE,payment-service,178,1700240426,94.7,78.1,509.5,40.0,0.35,0.85,65.1,55.9
ep_00001_CS,CACHE_STAMPEDE,payment-service,180,1700242426,103.5,79.2,490.4,12.06,0.2345,0.9074,66.0,55.1
ep_00001_CS,CACHE_STAMPEDE,payment-service,182,1700244426,88.2,94.0,494.4,3.28,0.2906,0.9069,78.4,56.1
ep_00001_CS,CACHE_STAMPEDE,payment-service,184,1700246426,91.1,82.8,531.0,23.3,0.1401,0.918,69.0,53.4
ep_00001_CS,CACHE_STAMPEDE,payment-service,186,1700248426,87.5,78.7,556.1,26.65,0.1512,0.8601,65.6,59.7
ep_00001_CS,CACHE_STAMPEDE,payment-service,188,1700250426,90.4,107.1,517.4,11.66,0.2195,0.9558,89.2,61.4
ep_00001_CS,CACHE_STAMPEDE,payment-service,190,1700252426,86.2,111.1,520.2,6.12,0.35,0.9522,92.5,38.6
ep_00001_CS,CACHE_STAMPEDE,payment-service,192,1700254426,83.1,84.9,507.5,29.06,0.1,0.9292,70.7,44.9
ep_00001_CS,CACHE_STAMPEDE,payment-service,194,1700256426,90.4,123.0,522.0,6.07,0.2649,0.99,102.5,56.9
ep_00001_CS,CACHE_STAMPEDE,payment-service,196,1700258426,90.0,115.7,476.6,19.51,0.2174,0.9522,96.4,59.1
ep_00001_CS,CACHE_STAMPEDE,payment-service,198,1700260426,88.2,77.6,534.9,19.15,0.2114,0.8786,64.7,54.3
ep_00001_CS,CACHE_STAMPEDE,payment-service,200,1700262426,77.9,70.7,476.4,2.0,0.1,0.9078,58.9,42.2
ep_00001_CS,CACHE_STAMPEDE,payment-service,202,1700264426,91.6,86.9,510.9,2.0,0.1615,0.9534,72.4,63.5
ep_00001_CS,CACHE_STAMPEDE,payment-service,204,1700266426,78.7,91.8,521.9,40.0,0.2305,0.9711,76.5,39.7
ep_00001_CS,CACHE_STAMPEDE,payment-service,206,1700268426,90.3,92.8,497.9,8.0,0.2301,0.9241,77.4,57.4
ep_00001_CS,CACHE_STAMPEDE,payment-service,208,1700270426,91.6,118.9,507.2,5.32,0.1,0.9844,99.1,53.6
ep_00001_CS,CACHE_STAMPEDE,payment-service,210,1700272426,88.6,102.0,508.6,6.36,0.3057,0.9417,85.0,55.1
ep_00001_CS,CACHE_STAMPEDE,payment-service,212,1700274426,96.6,70.8,511.7,2.43,0.3214,0.85,59.0,53.7
ep_00001_CS,CACHE_STAMPEDE,payment-service,214,1700276426,93.2,68.5,515.3,2.97,0.1717,0.9014,57.1,47.1
ep_00001_CS,CACHE_STAMPEDE,payment-service,216,1700278426,101.7,72.4,489.4,2.87,0.132,0.8741,60.3,50.9
ep_00001_CS,CACHE_STAMPEDE,payment-service,218,1700280426,92.5,83.0,498.5,11.67,0.1,0.9495,69.2,55.8
ep_00001_CS,CACHE_STAMPEDE,payment-service,220,1700282426,86.8,81.4,494.8,22.99,0.3,0.9274,67.8,56.6
ep_00001_CS,CACHE_STAMPEDE,payment-service,222,1700284426,88.0,105.2,493.3,10.54,0.231,0.9864,87.6,54.2
ep_00001_CS,CACHE_STAMPEDE,payment-service,224,1700286426,83.5,67.6,514.8,6.46,0.1,0.85,56.4,48.0
ep_00001_CS,CACHE_STAMPEDE,payment-service,226,1700288426,80.4,111.9,458.0,13.31,0.1922,0.9682,93.3,51.0
ep_00001_CS,CACHE_STAMPEDE,payment-service,228,1700290426,97.1,100.2,526.2,2.0,0.286,0.977,83.5,38.7
ep_00001_CS,CACHE_STAMPEDE,payment-service,230,1700292426,81.6,104.4,526.1,10.24,0.1,0.9184,87.0,46.9
ep_00001_CS,CACHE_STAMPEDE,payment-service,232,1700294426,64.5,121.3,503.7,13.28,0.2472,0.9402,101.1,55.3
ep_00001_CS,CACHE_STAMPEDE,payment-service,234,1700296426,81.5,92.3,523.2,15.5,0.1792,0.9615,76.9,51.8
ep_00001_CS,CACHE_STAMPEDE,payment-service,236,1700298426,89.9,97.0,521.3,13.95,0.2357,0.9671,80.9,50.6
ep_00001_CS,CACHE_STAMPEDE,payment-service,238,1700300426,94.4,102.2,508.7,5.89,0.1942,0.9747,85.2,45.2
ep_00002_CS,CACHE_STAMPEDE,order-service,0,1700032090,101.8,89.4,511.9,6.33,0.203,0.8834,74.5,47.8
ep_00002_CS,CACHE_STAMPEDE,order-service,2,1700034090,96.4,73.7,468.5,19.09,0.2722,0.8966,61.4,51.6
ep_00002_CS,CACHE_STAMPEDE,order-service,4,1700036090,89.0,103.8,521.6,24.76,0.35,0.99,86.5,58.6
ep_00002_CS,CACHE_STAMPEDE,order-service,6,1700038090,89.1,109.7,545.7,2.0,0.3361,0.9589,91.4,57.0
ep_00002_CS,CACHE_STAMPEDE,order-service,8,1700040090,75.4,112.2,512.2,2.0,0.2075,0.9497,93.5,48.6
ep_00002_CS,CACHE_STAMPEDE,order-service,10,1700042090,93.3,107.3,521.7,2.0,0.1137,0.9256,90.6,45.0
ep_00002_CS,CACHE_STAMPEDE,order-service,12,1700044090,97.9,98.7,479.2,20.44,0.1,0.947,82.3,67.6
ep_00002_CS,CACHE_STAMPEDE,order-service,14,1700046090,93.1,112.7,544.6,15.23,0.1875,0.9695,93.9,61.3
ep_00002_CS,CACHE_STAMPEDE,order-service,16,1700048090,88.7,88.6,541.8,10.67,0.1,0.9035,73.8,45.2
ep_00002_CS,CACHE_STAMPEDE,order-service,18,1700050090,88.1,101.1,518.2,2.0,0.2383,0.9268,84.2,59.5
ep_00002_CS,CACHE_STAMPEDE,order-service,20,1700052090,84.4,86.0,481.2,9.63,0.3339,0.9099,71.6,46.1
ep_00002_CS,CACHE_STAMPEDE,order-service,22,1700054090,88.1,94.7,487.1,5.29,0.1,0.9034,78.9,48.8
ep_00002_CS,CACHE_STAMPEDE,order-service,24,1700056090,76.0,78.6,532.5,5.8,0.1308,0.85,65.5,50.0
ep_00002_CS,CACHE_STAMPEDE,order-service,26,1700058090,89.0,130.7,500.3,13.07,0.1192,0.99,108.9,38.8
ep_00002_CS,CACHE_STAMPEDE,order-service,28,1700060090,95.5,75.3,515.6,2.0,0.35,0.8784,62.7,63.9
ep_00002_CS,CACHE_STAMPEDE,order-service,30,1700062090,91.5,125.6,491.8,10.47,0.3447,0.99,104.7,55.6
ep_00002_CS,CACHE_STAMPEDE,order-service,32,1700064090,98.2,72.6,511.8,23.64,0.2572,0.9128,60.5,56.0
ep_00002_CS,CACHE_STAMPEDE,order-service,34,1700066090,89.7,132.2,511.1,2.0,0.2981,0.9695,110.2,56.1
ep_00002_CS,CACHE_STAMPEDE,order-service,36,1700068090,88.9,60.8,522.6,4.38,0.1,0.85,50.7,51.4
ep_00002_CS,CACHE_STAMPEDE,order-service,38,1700070090,70.4,99.2,526.7,2.09,0.13,0.9694,82.6,50.8
ep_00002_CS,CACHE_STAMPEDE,order-service,40,1700072090,97.9,77.4,535.6,32.66,0.2145,0.9153,64.5,45.3
ep_00002_CS,CACHE_STAMPEDE,order-service,42,1700074090,100.8,94.5,537.5,17.99,0.1,0.9478,78.7,56.5
ep_00002_CS,CACHE_STAMPEDE,order-service,44,1700076090,100.5,103.0,525.8,20.32,0.35,0.9458,85.8,43.1
ep_00002_CS,CACHE_STAMPEDE,order-service,46,1700078090,89.5,107.9,499.7,13.85,0.2341,0.9488,89.9,51.6
ep_00002_CS,CACHE_STAMPEDE,order-service,48,1700080090,93.2,107.8,504.1,2.0,0.1,0.99,89.8,53.2
ep_00002_CS,CACHE_STAMPEDE,order-service,50,1700082090,90.7,121.8,496.0,26.52,0.1705,0.99,101.5,59.5
ep_00002_CS,CACHE_STAMPEDE,order-service,52,1700084090,84.9,102.8,523.7,15.25,0.2088,0.9529,85.7,42.9
ep_00002_CS,CACHE_STAMPEDE,order-service,54,1700086090,87.5,73.9,514.3,2.0,0.274,0.9269,61.6,48.2
ep_00002_CS,CACHE_STAMPEDE,order-service,56,1700088090,102.8,90.8,516.5,8.41,0.1,0.9056,75.7,55.8
ep_00002_CS,CACHE_STAMPEDE,order-service,58,1700090090,92.5,89.4,532.9,2.0,0.1,0.887,74.5,48.6
ep_00002_CS,CACHE_STAMPEDE,order-service,60,1700092090,92.7,99.9,529.2,2.0,0.2158,0.9351,83.2,58.1
ep_00002_CS,CACHE_STAMPEDE,order-service,62,1700094090,93.1,91.9,524.2,28.2,0.2237,0.9008,76.6,46.9
ep_00002_CS,CACHE_STAMPEDE,order-service,64,1700096090,81.3,72.0,497.5,4.03,0.2237,0.9437,60.0,48.1
ep_00002_CS,CACHE_STAMPEDE,order-service,66,1700098090,82.7,105.0,517.5,2.03,0.1,0.9205,87.5,55.9
ep_00002_CS,CACHE_STAMPEDE,order-service,68,1700100090,94.6,80.2,530.9,2.0,0.127,0.9337,66.8,64.2
ep_00002_CS,CACHE_STAMPEDE,order-service,70,1700102090,89.3,88.3,528.5,21.18,0.1786,0.939,73.6,38.0
ep_00002_CS,CACHE_STAMPEDE,order-service,72,1700104090,84.7,101.2,484.7,2.13,0.1431,0.9565,84.3,58.2
ep_00002_CS,CACHE_STAMPEDE,order-service,74,1700106090,80.4,83.8,518.0,2.0,0.128,0.8578,69.8,52.7
ep_00002_CS,CACHE_STAMPEDE,order-service,76,1700108090,92.3,74.4,523.0,5.25,0.1677,0.9006,62.0,52.2
ep_00002_CS,CACHE_STAMPEDE,order-service,78,1700110090,82.1,71.5,492.2,5.51,0.2922,0.85,59.6,37.4
ep_00002_CS,CACHE_STAMPEDE,order-service,80,1700112090,99.3,95.1,522.8,2.0,0.1989,0.8826,79.2,48.8
ep_00002_CS,CACHE_STAMPEDE,order-service,82,1700114090,93.8,88.3,522.8,37.67,0.2391,0.9099,73.6,50.8
ep_00002_CS,CACHE_STAMPEDE,order-service,84,1700116090,77.0,74.9,510.0,19.58,0.1,0.8734,62.4,59.5
ep_00002_CS,CACHE_STAMPEDE,order-service,86,1700118090,94.1,96.5,481.3,40.0,0.2078,0.9669,80.4,60.8
ep_00002_CS,CACHE_STAMPEDE,order-service,88,1700120090,87.2,82.1,505.5,14.41,0.1527,0.9052,68.4,37.6
ep_00002_CS,CACHE_STAMPEDE,order-service,90,1700122090,95.5,106.3,511.2,10.64,0.1758,0.9547,88.6,57.9
ep_00002_CS,CACHE_STAMPEDE,order-service,92,1700124090,89.9,90.6,513.8,5.72,0.2087,0.9666,75.5,55.4
ep_00002_CS,CACHE_STAMPEDE,order-service,94,1700126090,80.1,66.3,489.3,2.9,0.1639,0.85,55.2,53.3
ep_00002_CS,CACHE_STAMPEDE,order-service,96,1700128090,83.8,101.4,534.1,40.0,0.2126,0.9546,84.5,49.2
ep_00002_CS,CACHE_STAMPEDE,order-service,98,1700130090,89.7,103.7,519.6,2.91,0.1664,0.9604,86.4,42.0
ep_00002_CS,CACHE_STAMPEDE,order-service,100,1700132090,88.4,82.4,500.1,28.12,0.35,0.9242,68.6,59.7
ep_00002_CS,CACHE_STAMPEDE,order-service,102,1700134090,83.0,88.2,507.9,19.93,0.1,0.9272,73.5,49.0
ep_00002_CS,CACHE_STAMPEDE,order-service,104,1700136090,94.4,95.1,519.6,8.05,0.2468,0.9312,79.2,56.8
ep_00002_CS,CACHE_STAMPEDE,order-service,106,1700138090,84.5,100.3,505.2,23.57,0.177,0.8975,83.5,47.2
ep_00002_CS,CACHE_STAMPEDE,order-service,108,1700140090,107.0,114.4,503.6,2.0,0.1188,0.9392,95.3,55.6
ep_00002_CS,CACHE_STAMPEDE,order-service,110,1700142090,102.6,79.9,492.7,9.92,0.1,0.9627,66.6,46.6
ep_00002_CS,CACHE_STAMPEDE,order-service,112,1700144090,92.4,100.3,517.1,6.53,0.3107,0.9663,83.6,44.6
ep_00002_CS,CACHE_STAMPEDE,order-service,114,1700146090,96.1,63.9,500.8,17.69,0.35,0.9024,53.2,45.1
ep_00002_CS,CACHE_STAMPEDE,order-service,116,1700148090,73.7,86.1,502.5,5.36,0.2383,0.9334,71.8,51.8
ep_00002_CS,CACHE_STAMPEDE,order-service,118,1700150090,97.7,122.9,506.4,6.64,0.2302,0.986,102.5,53.2
ep_00002_CS,CACHE_STAMPEDE,order-service,120,1700152090,84.7,96.4,509.9,5.07,0.3375,0.9572,80.3,49.9
ep_00002_CS,CACHE_STAMPEDE,order-service,122,1700154090,85.1,67.8,520.3,22.59,0.215,0.8761,56.5,47.1
ep_00002_CS,CACHE_STAMPEDE,order-service,124,1700156090,77.2,105.0,481.5,2.0,0.1434,0.9824,87.5,44.3
ep_00002_CS,CACHE_STAMPEDE,order-service,126,1700158090,88.3,113.3,513.7,34.72,0.2017,0.9469,94.4,55.1
ep_00002_CS,CACHE_STAMPEDE,order-service,128,1700160090,81.6,114.6,518.8,2.51,0.107,0.9446,95.5,53.2
ep_00002_CS,CACHE_STAMPEDE,order-service,130,1700162090,81.6,96.6,497.3,23.22,0.1614,0.8883,80.5,51.8
ep_00002_CS,CACHE_STAMPEDE,order-service,132,1700164090,92.1,115.2,529.7,19.09,0.3392,0.9697,96.0,54.2
ep_00002_CS,CACHE_STAMPEDE,order-service,134,1700166090,95.7,69.8,503.3,10.13,0.167,0.85,58.2,40.9
ep_00002_CS,CACHE_STAMPEDE,order-service,136,1700168090,101.9,97.4,514.0,40.0,0.1988,0.9363,81.1,51.2
ep_00002_CS,CACHE_STAMPEDE,order-service,138,1700170090,86.6,75.3,517.9,2.0,0.1719,0.8844,62.7,57.0
ep_00002_CS,CACHE_STAMPEDE,order-service,140,1700172090,96.4,99.4,506.6,21.79,0.1189,0.9403,82.9,48.0
ep_00002_CS,CACHE_STAMPEDE,order-service,142,1700174090,81.5,93.0,501.5,5.04,0.1819,0.9134,77.5,48.4
ep_00002_CS,CACHE_STAMPEDE,order-service,144,1700176090,88.1,75.7,540.1,2.89,0.1537,0.8952,63.1,52.7
ep_00002_CS,CACHE_STAMPEDE,order-service,146,1700178090,101.5,129.1,493.9,10.35,0.1552,0.99,107.6,51.1
ep_00002_CS,CACHE_STAMPEDE,order-service,148,1700180090,99.6,95.1,514.0,14.11,0.1,0.966,79.3,62.3
ep_00002_CS,CACHE_STAMPEDE,order-service,150,1700182090,107.9,80.7,482.2,19.63,0.35,0.8804,67.3,57.3
ep_00002_CS,CACHE_STAMPEDE,order-service,152,1700184090,87.3,81.6,490.4,4.45,0.3375,0.9035,68.0,58.4
ep_00002_CS,CACHE_STAMPEDE,order-service,154,1700186090,86.6,80.6,485.1,16.56,0.35,0.9165,67.1,42.4
ep_00002_CS,CACHE_STAMPEDE,order-service,156,1700188090,93.6,97.6,513.6,5.33,0.1,0.99,81.4,62.9
ep_00002_CS,CACHE_STAMPEDE,order-service,158,1700190090,66.4,104.4,510.5,37.79,0.2641,0.9601,87.0,50.8
ep_00002_CS,CACHE_STAMPEDE,order-service,160,1700192090,87.7,111.4,523.4,2.71,0.1,0.99,92.8,45.1
ep_00002_CS,CACHE_STAMPEDE,order-service,162,1700194090,96.6,111.6,535.7,23.4,0.2012,0.99,96.9,46.7
